Crash ID,State,Date,Day,Month,Year,Dayweek,Time,Hour,Min,Crash Type,Number of Fatalities,"Bus Involvement","Rigid Truck Involvement","Articulated Truck Involvement ",Speed Limit
1201208210216,NSW,21-Aug-2012,21,8,2012,Tuesday,21:15,21,15,Single vehicle ,1,No,No,No,80
1201208210217,NSW,21-Aug-2012,21,8,2012,Tuesday,11:54,11,54,Multiple vehicle,1,No,No,No,50
5201208210108,WA,21-Aug-2012,21,8,2012,Tuesday,12:50,12,50,Pedestrian,1,No,No,No,60
3201208220161,QLD,22-Aug-2012,22,8,2012,Wednesday,19:00,19,00,Single vehicle ,1,No,No,No,100
1201208230218,NSW,23-Aug-2012,23,8,2012,Thursday,10:20,10,20,Single vehicle ,1,No,No,Yes,100
2201208230160,VIC,23-Aug-2012,23,8,2012,Thursday,07:30,07,30,Multiple vehicle,1,No,No,Yes,100
2201208230161,VIC,23-Aug-2012,23,8,2012,Thursday,00:30,00,30,Single vehicle ,1,No,No,No,100
2201208230162,VIC,23-Aug-2012,23,8,2012,Thursday,09:10,09,10,Multiple vehicle,1,No,Yes,No,100
3201208240162,QLD,24-Aug-2012,24,8,2012,Friday,18:00,18,00,Multiple vehicle,1,No,No,No,100
7201208240029,NT,24-Aug-2012,24,8,2012,Friday,13:25,13,25,Multiple vehicle,1,No,No,Yes,110
1201208250219,NSW,25-Aug-2012,25,8,2012,Saturday,01:15,01,15,Single vehicle ,4,No,No,No,50
1201208250220,NSW,25-Aug-2012,25,8,2012,Saturday,14:40,14,40,Multiple vehicle,1,No,No,No,40
1201208250221,NSW,25-Aug-2012,25,8,2012,Saturday,16:00,16,00,Single vehicle ,1,No,No,No,60
2201208250163,VIC,25-Aug-2012,25,8,2012,Saturday,11:15,11,15,Multiple vehicle,1,No,No,No,50
3201208250163,QLD,25-Aug-2012,25,8,2012,Saturday,11:00,11,00,Multiple vehicle,1,No,No,No,100
5201208250109,WA,25-Aug-2012,25,8,2012,Saturday,21:38,21,38,Single vehicle ,1,No,No,No,110
2201208260164,VIC,26-Aug-2012,26,8,2012,Sunday,02:15,02,15,Single vehicle ,1,No,No,No,50
2201208260165,VIC,26-Aug-2012,26,8,2012,Sunday,13:20,13,20,Multiple vehicle,1,No,No,Yes,110
2201208260166,VIC,26-Aug-2012,26,8,2012,Sunday,15:50,15,50,Multiple vehicle,2,No,No,No,100
3201208260164,QLD,26-Aug-2012,26,8,2012,Sunday,13:00,13,00,Multiple vehicle,1,No,No,No,100
4201208260055,SA,26-Aug-2012,26,8,2012,Sunday,11:50,11,50,Multiple vehicle,2,No,No,No,60
2201208270167,VIC,27-Aug-2012,27,8,2012,Monday,17:10,17,10,Multiple vehicle,1,No,No,No,100
1201208280222,NSW,28-Aug-2012,28,8,2012,Tuesday,16:30,16,30,Multiple vehicle,1,No,Yes,No,110
2201208280168,VIC,28-Aug-2012,28,8,2012,Tuesday,13:55,13,55,Multiple vehicle,1,No,No,Yes,60
2201208280169,VIC,28-Aug-2012,28,8,2012,Tuesday,20:30,20,30,Multiple vehicle,1,No,No,No,80
1201208290223,NSW,29-Aug-2012,29,8,2012,Wednesday,14:06,14,06,Single vehicle ,1,No,No,No,100
3201208290165,QLD,29-Aug-2012,29,8,2012,Wednesday,18:00,18,00,Single vehicle ,1,No,No,No,70
1201208300224,NSW,30-Aug-2012,30,8,2012,Thursday,19:10,19,10,Pedestrian,1,No,No,No,60
3201208300166,QLD,30-Aug-2012,30,8,2012,Thursday,02:00,02,00,Multiple vehicle,1,No,No,No,60
3201208300167,QLD,30-Aug-2012,30,8,2012,Thursday,21:00,21,00,Single vehicle ,1,No,No,No,100
4201208300056,SA,30-Aug-2012,30,8,2012,Thursday,12:10,12,10,Single vehicle ,1,No,No,No,110
6201208300017,TAS,30-Aug-2012,30,8,2012,Thursday,18:32,18,32,Pedestrian,1,No,No,No,60
1201208310225,NSW,31-Aug-2012,31,8,2012,Friday,19:32,19,32,Single vehicle ,1,No,No,No,50
2201208310170,VIC,31-Aug-2012,31,8,2012,Friday,17:30,17,30,Multiple vehicle,1,No,No,No,100
5201208310110,WA,31-Aug-2012,31,8,2012,Friday,08:43,08,43,Single vehicle ,1,No,No,No,110
5201208310111,WA,31-Aug-2012,31,8,2012,Friday,23:45,23,45,Multiple vehicle,1,No,No,Yes,110
1201209010226,NSW,01-Sep-2012,1,9,2012,Saturday,00:15,00,15,Single vehicle ,1,No,No,No,60
3201209010168,QLD,01-Sep-2012,1,9,2012,Saturday,00:00,00,00,Pedestrian,1,No,No,No,80
3201209010169,QLD,01-Sep-2012,1,9,2012,Saturday,08:00,08,00,Single vehicle ,1,No,No,No,100
3201209010170,QLD,01-Sep-2012,1,9,2012,Saturday,15:00,15,00,Multiple vehicle,1,No,No,No,60
3201209010171,QLD,01-Sep-2012,1,9,2012,Saturday,17:00,17,00,Single vehicle ,1,No,No,No,60
1201209020227,NSW,02-Sep-2012,2,9,2012,Sunday,08:40,08,40,Single vehicle ,1,No,No,No,100
1201209020228,NSW,02-Sep-2012,2,9,2012,Sunday,03:00,03,00,Single vehicle ,2,No,No,No,100
2201209020171,VIC,02-Sep-2012,2,9,2012,Sunday,11:50,11,50,Multiple vehicle,1,No,No,Yes,100
1201209030229,NSW,03-Sep-2012,3,9,2012,Monday,00:30,00,30,Single vehicle ,1,No,Yes,No,110
2201209030172,VIC,03-Sep-2012,3,9,2012,Monday,09:40,09,40,Multiple vehicle,1,No,No,No,100
3201209030172,QLD,03-Sep-2012,3,9,2012,Monday,19:00,19,00,Pedestrian,1,No,No,Yes,110
5201209030112,WA,03-Sep-2012,3,9,2012,Monday,11:45,11,45,Multiple vehicle,1,No,No,Yes,110
1201209040230,NSW,04-Sep-2012,4,9,2012,Tuesday,15:00,15,00,Single vehicle ,1,No,No,No,100
3201209040173,QLD,04-Sep-2012,4,9,2012,Tuesday,15:00,15,00,Single vehicle ,1,No,No,No,100
3201209040174,QLD,04-Sep-2012,4,9,2012,Tuesday,14:00,14,00,Single vehicle ,1,No,No,No,50
4201209040057,SA,04-Sep-2012,4,9,2012,Tuesday,10:55,10,55,Pedestrian,1,No,No,No,60
1201209050231,NSW,05-Sep-2012,5,9,2012,Wednesday,20:05,20,05,Single vehicle ,1,No,No,No,90
2201209050173,VIC,05-Sep-2012,5,9,2012,Wednesday,03:00,03,00,Single vehicle ,1,No,No,No,-9
2201209050174,VIC,05-Sep-2012,5,9,2012,Wednesday,22:27,22,27,Single vehicle ,1,No,No,No,80
1201209060232,NSW,06-Sep-2012,6,9,2012,Thursday,14:10,14,10,Multiple vehicle,1,No,No,No,60
8201209060007,ACT,06-Sep-2012,6,9,2012,Thursday,13:34,13,34,Single vehicle ,1,No,No,No,70
1201209070233,NSW,07-Sep-2012,7,9,2012,Friday,07:15,07,15,Single vehicle ,1,No,No,No,60
2201209080175,VIC,08-Sep-2012,8,9,2012,Saturday,13:45,13,45,Single vehicle ,1,No,No,No,80
3201209080175,QLD,08-Sep-2012,8,9,2012,Saturday,07:00,07,00,Multiple vehicle,1,No,No,No,100
4201209080058,SA,08-Sep-2012,8,9,2012,Saturday,03:15,03,15,Single vehicle ,1,No,No,No,110
1201209090234,NSW,09-Sep-2012,9,9,2012,Sunday,09:10,09,10,Pedestrian,1,No,No,No,70
1201209090235,NSW,09-Sep-2012,9,9,2012,Sunday,13:25,13,25,Multiple vehicle,1,No,No,No,50
1201209090236,NSW,09-Sep-2012,9,9,2012,Sunday,18:10,18,10,Multiple vehicle,1,No,No,No,50
4201209090059,SA,09-Sep-2012,9,9,2012,Sunday,13:10,13,10,Single vehicle ,1,No,No,No,50
5201209090113,WA,09-Sep-2012,9,9,2012,Sunday,13:02,13,02,Multiple vehicle,1,No,No,No,80
7201209090030,NT,09-Sep-2012,9,9,2012,Sunday,12:39,12,39,Multiple vehicle,1,No,No,No,80
1201209100237,NSW,10-Sep-2012,10,9,2012,Monday,15:45,15,45,Multiple vehicle,1,Yes,Yes,No,50
2201209100176,VIC,10-Sep-2012,10,9,2012,Monday,14:20,14,20,Multiple vehicle,1,No,No,No,40
2201209110177,VIC,11-Sep-2012,11,9,2012,Tuesday,12:55,12,55,Multiple vehicle,1,No,No,No,60
1201209120238,NSW,12-Sep-2012,12,9,2012,Wednesday,02:50,02,50,Multiple vehicle,2,No,No,Yes,100
2201209120178,VIC,12-Sep-2012,12,9,2012,Wednesday,09:45,09,45,Multiple vehicle,1,Yes,No,No,70
2201209120179,VIC,12-Sep-2012,12,9,2012,Wednesday,20:00,20,00,Pedestrian,1,No,No,No,100
6201209120018,TAS,12-Sep-2012,12,9,2012,Wednesday,13:00,13,00,Multiple vehicle,3,No,Yes,No,110
7201209120031,NT,12-Sep-2012,12,9,2012,Wednesday,18:15,18,15,Pedestrian,1,No,No,No,60
2201209130180,VIC,13-Sep-2012,13,9,2012,Thursday,23:05,23,05,Multiple vehicle,1,No,No,Yes,110
1201209140239,NSW,14-Sep-2012,14,9,2012,Friday,00:35,00,35,Multiple vehicle,1,No,No,Yes,110
1201209140240,NSW,14-Sep-2012,14,9,2012,Friday,15:00,15,00,Multiple vehicle,1,No,Yes,No,100
2201209140181,VIC,14-Sep-2012,14,9,2012,Friday,20:46,20,46,Pedestrian,1,No,No,No,50
3201209140176,QLD,14-Sep-2012,14,9,2012,Friday,01:00,01,00,Multiple vehicle,2,No,No,Yes,100
3201209140177,QLD,14-Sep-2012,14,9,2012,Friday,04:00,04,00,Single vehicle ,1,No,No,No,80
5201209140114,WA,14-Sep-2012,14,9,2012,Friday,20:00,20,00,Pedestrian,1,No,No,No,70
1201209150241,NSW,15-Sep-2012,15,9,2012,Saturday,05:35,05,35,Single vehicle ,1,No,No,No,80
3201209150178,QLD,15-Sep-2012,15,9,2012,Saturday,04:00,04,00,Single vehicle ,1,No,No,No,100
5201209150115,WA,15-Sep-2012,15,9,2012,Saturday,15:00,15,00,Single vehicle ,1,No,No,No,110
5201209150116,WA,15-Sep-2012,15,9,2012,Saturday,15:23,15,23,Multiple vehicle,1,No,No,No,70
5201209150117,WA,15-Sep-2012,15,9,2012,Saturday,16:49,16,49,Multiple vehicle,1,No,No,No,-9
3201209160179,QLD,16-Sep-2012,16,9,2012,Sunday,22:00,22,00,Single vehicle ,1,No,No,Yes,100
4201209160060,SA,16-Sep-2012,16,9,2012,Sunday,16:15,16,15,Single vehicle ,1,No,No,No,80
2201209170182,VIC,17-Sep-2012,17,9,2012,Monday,12:15,12,15,Pedestrian,1,No,Yes,No,60
3201209180180,QLD,18-Sep-2012,18,9,2012,Tuesday,09:00,09,00,Single vehicle ,1,No,No,No,60
3201209180181,QLD,18-Sep-2012,18,9,2012,Tuesday,14:00,14,00,Multiple vehicle,1,No,No,No,80
1201209190242,NSW,19-Sep-2012,19,9,2012,Wednesday,05:00,05,00,Pedestrian,1,No,No,No,110
1201209200243,NSW,20-Sep-2012,20,9,2012,Thursday,23:10,23,10,Single vehicle ,1,No,No,No,50
1201209200244,NSW,20-Sep-2012,20,9,2012,Thursday,20:20,20,20,Pedestrian,1,No,No,Yes,110
3201209200182,QLD,20-Sep-2012,20,9,2012,Thursday,14:00,14,00,Multiple vehicle,1,No,No,Yes,100
1201209210245,NSW,21-Sep-2012,21,9,2012,Friday,13:40,13,40,Multiple vehicle,1,No,No,No,50
1201209210246,NSW,21-Sep-2012,21,9,2012,Friday,18:00,18,00,Single vehicle ,1,No,No,No,100
1201209210247,NSW,21-Sep-2012,21,9,2012,Friday,16:15,16,15,Multiple vehicle,1,No,No,No,80
2201209210183,VIC,21-Sep-2012,21,9,2012,Friday,11:35,11,35,Multiple vehicle,1,No,No,Yes,100
3201209210183,QLD,21-Sep-2012,21,9,2012,Friday,08:00,08,00,Multiple vehicle,1,No,Yes,No,100
3201209210184,QLD,21-Sep-2012,21,9,2012,Friday,16:00,16,00,Multiple vehicle,1,No,No,No,100
4201209210061,SA,21-Sep-2012,21,9,2012,Friday,19:46,19,46,Multiple vehicle,1,No,No,Yes,80
5201209210118,WA,21-Sep-2012,21,9,2012,Friday,21:00,21,00,Single vehicle ,1,No,No,No,110
5201209210119,WA,21-Sep-2012,21,9,2012,Friday,19:30,19,30,Single vehicle ,1,No,No,No,80
5201209210120,WA,21-Sep-2012,21,9,2012,Friday,15:40,15,40,Multiple vehicle,1,No,No,Yes,110
1201209220248,NSW,22-Sep-2012,22,9,2012,Saturday,17:55,17,55,Single vehicle ,1,No,No,No,110
2201209220184,VIC,22-Sep-2012,22,9,2012,Saturday,13:52,13,52,Single vehicle ,1,No,No,No,60
3201209220185,QLD,22-Sep-2012,22,9,2012,Saturday,10:00,10,00,Pedestrian,1,No,No,No,60
3201209220186,QLD,22-Sep-2012,22,9,2012,Saturday,14:00,14,00,Multiple vehicle,1,No,No,No,70
5201209220121,WA,22-Sep-2012,22,9,2012,Saturday,09:45,09,45,Pedestrian,1,No,Yes,No,70
8201209220008,ACT,22-Sep-2012,22,9,2012,Saturday,18:10,18,10,Single vehicle ,1,No,No,No,50
2201209230185,VIC,23-Sep-2012,23,9,2012,Sunday,06:10,06,10,Single vehicle ,1,No,No,No,60
3201209230187,QLD,23-Sep-2012,23,9,2012,Sunday,00:00,00,00,Multiple vehicle,1,No,No,No,70
1201209240249,NSW,24-Sep-2012,24,9,2012,Monday,17:05,17,05,Pedestrian,1,No,No,No,50
3201209240188,QLD,24-Sep-2012,24,9,2012,Monday,11:00,11,00,Pedestrian,1,No,No,No,50
3201209240189,QLD,24-Sep-2012,24,9,2012,Monday,14:00,14,00,Single vehicle ,1,No,No,No,100
1201209250250,NSW,25-Sep-2012,25,9,2012,Tuesday,19:07,19,07,Multiple vehicle,1,No,No,No,100
2201209250186,VIC,25-Sep-2012,25,9,2012,Tuesday,12:15,12,15,Pedestrian,1,No,No,No,50
3201209250190,QLD,25-Sep-2012,25,9,2012,Tuesday,01:00,01,00,Single vehicle ,1,No,No,No,60
4201209250062,SA,25-Sep-2012,25,9,2012,Tuesday,22:05,22,05,Single vehicle ,1,No,No,No,80
7201209250032,NT,25-Sep-2012,25,9,2012,Tuesday,19:09,19,09,Pedestrian,1,No,No,No,130
5201209260122,WA,26-Sep-2012,26,9,2012,Wednesday,08:00,08,00,Single vehicle ,1,No,No,No,110
5201209260123,WA,26-Sep-2012,26,9,2012,Wednesday,22:11,22,11,Single vehicle ,1,No,No,No,50
3201209270191,QLD,27-Sep-2012,27,9,2012,Thursday,13:00,13,00,Multiple vehicle,1,No,No,No,110
1201209280251,NSW,28-Sep-2012,28,9,2012,Friday,05:14,05,14,Single vehicle ,1,No,No,No,80
1201209280252,NSW,28-Sep-2012,28,9,2012,Friday,15:40,15,40,Multiple vehicle,1,No,No,No,100
4201209280063,SA,28-Sep-2012,28,9,2012,Friday,17:00,17,00,Multiple vehicle,1,No,No,No,100
6201209280019,TAS,28-Sep-2012,28,9,2012,Friday,18:10,18,10,Single vehicle ,1,No,No,No,100
1201209290253,NSW,29-Sep-2012,29,9,2012,Saturday,19:14,19,14,Single vehicle ,1,No,No,No,110
2201209290187,VIC,29-Sep-2012,29,9,2012,Saturday,19:20,19,20,Single vehicle ,1,No,No,No,100
5201209290124,WA,29-Sep-2012,29,9,2012,Saturday,16:38,16,38,Single vehicle ,1,No,No,No,110
3201209300192,QLD,30-Sep-2012,30,9,2012,Sunday,15:00,15,00,Multiple vehicle,5,No,No,Yes,80
4201209300064,SA,30-Sep-2012,30,9,2012,Sunday,17:30,17,30,Multiple vehicle,1,No,No,No,80
6201209300020,TAS,30-Sep-2012,30,9,2012,Sunday,10:20,10,20,Single vehicle ,1,No,No,No,100
6201209300021,TAS,30-Sep-2012,30,9,2012,Sunday,22:30,22,30,Single vehicle ,1,No,No,No,100
1201210010254,NSW,01-Oct-2012,1,10,2012,Monday,15:55,15,55,Multiple vehicle,1,No,Yes,No,100
2201210010188,VIC,01-Oct-2012,1,10,2012,Monday,15:50,15,50,Multiple vehicle,1,No,No,No,100
2201210010189,VIC,01-Oct-2012,1,10,2012,Monday,18:50,18,50,Single vehicle ,1,No,No,No,50
2201210010190,VIC,01-Oct-2012,1,10,2012,Monday,20:08,20,08,Multiple vehicle,1,No,No,No,60
5201210010125,WA,01-Oct-2012,1,10,2012,Monday,19:30,19,30,Single vehicle ,1,No,No,No,100
1201210020255,NSW,02-Oct-2012,2,10,2012,Tuesday,11:55,11,55,Multiple vehicle,1,No,Yes,No,90
2201210020191,VIC,02-Oct-2012,2,10,2012,Tuesday,04:30,04,30,Single vehicle ,1,No,No,Yes,110
2201210020192,VIC,02-Oct-2012,2,10,2012,Tuesday,11:50,11,50,Multiple vehicle,2,No,No,No,100
5201210020126,WA,02-Oct-2012,2,10,2012,Tuesday,09:37,09,37,Single vehicle ,1,No,No,No,-9
1201210030256,NSW,03-Oct-2012,3,10,2012,Wednesday,09:20,09,20,Multiple vehicle,1,No,No,No,90
3201210030193,QLD,03-Oct-2012,3,10,2012,Wednesday,09:00,09,00,Multiple vehicle,1,No,No,No,80
1201210040257,NSW,04-Oct-2012,4,10,2012,Thursday,14:00,14,00,Multiple vehicle,1,No,No,No,50
3201210040194,QLD,04-Oct-2012,4,10,2012,Thursday,17:00,17,00,Single vehicle ,1,No,No,No,60
1201210050258,NSW,05-Oct-2012,5,10,2012,Friday,14:30,14,30,Single vehicle ,1,No,No,No,110
1201210050259,NSW,05-Oct-2012,5,10,2012,Friday,22:35,22,35,Multiple vehicle,1,No,No,No,80
2201210050193,VIC,05-Oct-2012,5,10,2012,Friday,18:30,18,30,Single vehicle ,1,No,No,No,60
5201210050127,WA,05-Oct-2012,5,10,2012,Friday,06:44,06,44,Multiple vehicle,1,No,Yes,No,100
5201210050128,WA,05-Oct-2012,5,10,2012,Friday,19:40,19,40,Multiple vehicle,3,No,Yes,No,110
1201210060260,NSW,06-Oct-2012,6,10,2012,Saturday,09:50,09,50,Pedestrian,1,No,No,No,40
1201210060261,NSW,06-Oct-2012,6,10,2012,Saturday,08:30,08,30,Multiple vehicle,1,No,No,No,50
2201210070194,VIC,07-Oct-2012,7,10,2012,Sunday,06:30,06,30,Single vehicle ,1,No,No,No,60
5201210070129,WA,07-Oct-2012,7,10,2012,Sunday,18:23,18,23,Multiple vehicle,1,No,No,No,110
5201210070130,WA,07-Oct-2012,7,10,2012,Sunday,17:10,17,10,Single vehicle ,1,No,No,No,80
2201210080195,VIC,08-Oct-2012,8,10,2012,Monday,12:15,12,15,Single vehicle ,1,No,No,No,100
3201210080195,QLD,08-Oct-2012,8,10,2012,Monday,02:00,02,00,Single vehicle ,1,No,No,No,100
2201210090196,VIC,09-Oct-2012,9,10,2012,Tuesday,10:00,10,00,Multiple vehicle,1,No,No,No,70
3201210090196,QLD,09-Oct-2012,9,10,2012,Tuesday,05:00,05,00,Pedestrian,1,Yes,No,No,60
3201210090197,QLD,09-Oct-2012,9,10,2012,Tuesday,19:00,19,00,Single vehicle ,1,No,No,No,100
3201210100198,QLD,10-Oct-2012,10,10,2012,Wednesday,11:00,11,00,Multiple vehicle,1,No,Yes,No,60
5201210100131,WA,10-Oct-2012,10,10,2012,Wednesday,12:56,12,56,Single vehicle ,1,No,No,No,90
5201210100132,WA,10-Oct-2012,10,10,2012,Wednesday,02:00,02,00,Single vehicle ,1,No,No,No,-9
7201210100033,NT,10-Oct-2012,10,10,2012,Wednesday,12:30,12,30,Single vehicle ,1,No,No,No,130
2201210110197,VIC,11-Oct-2012,11,10,2012,Thursday,11:47,11,47,Single vehicle ,1,No,No,No,50
2201210120198,VIC,12-Oct-2012,12,10,2012,Friday,13:35,13,35,Multiple vehicle,1,No,No,Yes,100
2201210120199,VIC,12-Oct-2012,12,10,2012,Friday,19:25,19,25,Single vehicle ,1,No,No,No,100
3201210120199,QLD,12-Oct-2012,12,10,2012,Friday,16:00,16,00,Multiple vehicle,1,No,No,No,100
8201210120009,ACT,12-Oct-2012,12,10,2012,Friday,16:25,16,25,Pedestrian,1,No,No,No,50
1201210130262,NSW,13-Oct-2012,13,10,2012,Saturday,12:40,12,40,Single vehicle ,1,No,No,No,60
2201210130200,VIC,13-Oct-2012,13,10,2012,Saturday,03:00,03,00,Pedestrian,1,No,No,No,70
2201210130201,VIC,13-Oct-2012,13,10,2012,Saturday,16:10,16,10,Single vehicle ,1,No,No,No,90
3201210130200,QLD,13-Oct-2012,13,10,2012,Saturday,14:00,14,00,Single vehicle ,1,No,No,No,60
7201210130034,NT,13-Oct-2012,13,10,2012,Saturday,02:00,02,00,Single vehicle ,1,No,No,No,80
1201210140263,NSW,14-Oct-2012,14,10,2012,Sunday,14:00,14,00,Single vehicle ,1,No,No,No,50
2201210140202,VIC,14-Oct-2012,14,10,2012,Sunday,00:30,00,30,Single vehicle ,1,No,No,No,60
2201210140203,VIC,14-Oct-2012,14,10,2012,Sunday,18:00,18,00,Single vehicle ,1,No,No,No,60
2201210140204,VIC,14-Oct-2012,14,10,2012,Sunday,22:55,22,55,Single vehicle ,1,No,No,No,100
3201210140201,QLD,14-Oct-2012,14,10,2012,Sunday,13:00,13,00,Multiple vehicle,1,No,No,No,100
7201210140035,NT,14-Oct-2012,14,10,2012,Sunday,22:44,22,44,Multiple vehicle,1,No,No,No,80
1201210150264,NSW,15-Oct-2012,15,10,2012,Monday,07:45,07,45,Multiple vehicle,1,No,No,No,100
1201210150265,NSW,15-Oct-2012,15,10,2012,Monday,16:00,16,00,Single vehicle ,1,No,No,No,110
2201210150205,VIC,15-Oct-2012,15,10,2012,Monday,05:10,05,10,Multiple vehicle,2,No,No,No,40
2201210150206,VIC,15-Oct-2012,15,10,2012,Monday,16:54,16,54,Multiple vehicle,1,No,No,No,70
5201210150133,WA,15-Oct-2012,15,10,2012,Monday,08:40,08,40,Single vehicle ,3,No,No,No,110
2201210160207,VIC,16-Oct-2012,16,10,2012,Tuesday,13:21,13,21,Multiple vehicle,1,No,Yes,No,50
3201210160202,QLD,16-Oct-2012,16,10,2012,Tuesday,14:00,14,00,Multiple vehicle,1,No,Yes,No,100
5201210160134,WA,16-Oct-2012,16,10,2012,Tuesday,19:33,19,33,Single vehicle ,1,No,No,No,60
1201210170266,NSW,17-Oct-2012,17,10,2012,Wednesday,20:12,20,12,Single vehicle ,1,No,No,No,80
1201210170267,NSW,17-Oct-2012,17,10,2012,Wednesday,18:37,18,37,Multiple vehicle,1,No,No,No,70
3201210170203,QLD,17-Oct-2012,17,10,2012,Wednesday,13:00,13,00,Single vehicle ,1,No,No,No,100
3201210170204,QLD,17-Oct-2012,17,10,2012,Wednesday,22:00,22,00,Single vehicle ,1,No,No,No,60
5201210170135,WA,17-Oct-2012,17,10,2012,Wednesday,14:45,14,45,Multiple vehicle,1,No,Yes,No,-9
6201210170022,TAS,17-Oct-2012,17,10,2012,Wednesday,07:20,07,20,Single vehicle ,1,No,No,No,110
1201210180268,NSW,18-Oct-2012,18,10,2012,Thursday,22:30,22,30,Multiple vehicle,1,No,No,No,110
1201210190269,NSW,19-Oct-2012,19,10,2012,Friday,15:30,15,30,Multiple vehicle,1,No,Yes,Yes,100
2201210190208,VIC,19-Oct-2012,19,10,2012,Friday,04:45,04,45,Pedestrian,1,No,No,Yes,100
3201210190205,QLD,19-Oct-2012,19,10,2012,Friday,15:00,15,00,Pedestrian,1,No,No,No,60
3201210190206,QLD,19-Oct-2012,19,10,2012,Friday,13:00,13,00,Multiple vehicle,3,No,No,Yes,100
5201210190136,WA,19-Oct-2012,19,10,2012,Friday,01:53,01,53,Multiple vehicle,2,No,No,No,70
2201210200209,VIC,20-Oct-2012,20,10,2012,Saturday,22:50,22,50,Pedestrian,1,No,No,No,100
4201210200065,SA,20-Oct-2012,20,10,2012,Saturday,09:00,09,00,Single vehicle ,1,No,No,No,50
5201210200137,WA,20-Oct-2012,20,10,2012,Saturday,05:35,05,35,Single vehicle ,1,No,No,No,110
2201210210210,VIC,21-Oct-2012,21,10,2012,Sunday,03:20,03,20,Pedestrian,1,No,No,No,80
2201210210211,VIC,21-Oct-2012,21,10,2012,Sunday,10:30,10,30,Multiple vehicle,1,No,No,No,100
3201210210207,QLD,21-Oct-2012,21,10,2012,Sunday,15:00,15,00,Multiple vehicle,1,No,No,No,80
1201210230270,NSW,23-Oct-2012,23,10,2012,Tuesday,12:20,12,20,Multiple vehicle,1,No,No,No,80
2201210230212,VIC,23-Oct-2012,23,10,2012,Tuesday,16:25,16,25,Multiple vehicle,1,No,No,Yes,100
4201210230066,SA,23-Oct-2012,23,10,2012,Tuesday,05:25,05,25,Single vehicle ,2,No,No,No,110
1201210240271,NSW,24-Oct-2012,24,10,2012,Wednesday,14:20,14,20,Multiple vehicle,1,No,No,No,80
3201210240208,QLD,24-Oct-2012,24,10,2012,Wednesday,05:00,05,00,Multiple vehicle,1,No,No,No,50
4201210240067,SA,24-Oct-2012,24,10,2012,Wednesday,17:25,17,25,Single vehicle ,1,No,No,No,110
1201210250272,NSW,25-Oct-2012,25,10,2012,Thursday,04:00,04,00,Multiple vehicle,1,No,No,Yes,60
2201210250213,VIC,25-Oct-2012,25,10,2012,Thursday,10:50,10,50,Single vehicle ,1,No,No,No,110
2201210250214,VIC,25-Oct-2012,25,10,2012,Thursday,05:44,05,44,Pedestrian,1,No,No,No,100
5201210250138,WA,25-Oct-2012,25,10,2012,Thursday,21:00,21,00,Single vehicle ,1,No,No,No,50
1201210260273,NSW,26-Oct-2012,26,10,2012,Friday,15:55,15,55,Single vehicle ,1,No,No,No,100
2201210260215,VIC,26-Oct-2012,26,10,2012,Friday,11:30,11,30,Multiple vehicle,1,No,Yes,No,60
3201210260209,QLD,26-Oct-2012,26,10,2012,Friday,10:00,10,00,Multiple vehicle,1,No,No,No,100
3201210260210,QLD,26-Oct-2012,26,10,2012,Friday,15:00,15,00,Single vehicle ,1,No,No,No,100
1201210270274,NSW,27-Oct-2012,27,10,2012,Saturday,04:50,04,50,Pedestrian,1,No,No,No,100
3201210270211,QLD,27-Oct-2012,27,10,2012,Saturday,15:00,15,00,Single vehicle ,1,No,No,No,100
2201210280216,VIC,28-Oct-2012,28,10,2012,Sunday,09:30,09,30,Single vehicle ,1,No,No,No,80
4201210280068,SA,28-Oct-2012,28,10,2012,Sunday,21:05,21,05,Multiple vehicle,1,No,No,No,60
2201210290217,VIC,29-Oct-2012,29,10,2012,Monday,17:45,17,45,Single vehicle ,1,No,No,No,100
2201210290218,VIC,29-Oct-2012,29,10,2012,Monday,16:45,16,45,Multiple vehicle,1,No,No,No,100
2201210290219,VIC,29-Oct-2012,29,10,2012,Monday,09:15,09,15,Single vehicle ,1,No,No,No,100
3201210290212,QLD,29-Oct-2012,29,10,2012,Monday,09:00,09,00,Single vehicle ,1,No,No,No,60
3201210290213,QLD,29-Oct-2012,29,10,2012,Monday,09:00,09,00,Multiple vehicle,1,No,Yes,No,100
1201210300275,NSW,30-Oct-2012,30,10,2012,Tuesday,12:10,12,10,Single vehicle ,1,No,No,No,110
1201210300276,NSW,30-Oct-2012,30,10,2012,Tuesday,07:15,07,15,Pedestrian,1,No,No,No,80
1201210300277,NSW,30-Oct-2012,30,10,2012,Tuesday,11:24,11,24,Single vehicle ,1,No,No,Yes,100
1201210300278,NSW,30-Oct-2012,30,10,2012,Tuesday,12:25,12,25,Multiple vehicle,1,No,No,No,100
1201210300279,NSW,30-Oct-2012,30,10,2012,Tuesday,18:30,18,30,Single vehicle ,1,No,No,No,70
1201210300280,NSW,30-Oct-2012,30,10,2012,Tuesday,10:12,10,12,Multiple vehicle,1,No,No,Yes,110
3201210300214,QLD,30-Oct-2012,30,10,2012,Tuesday,11:00,11,00,Multiple vehicle,1,No,Yes,No,60
6201210300023,TAS,30-Oct-2012,30,10,2012,Tuesday,15:02,15,02,Multiple vehicle,1,No,No,No,100
